time,type,x,y,velocity,angle,pos,
3.285,robot,-0.41324462864731976,2.1901411794107504,0,-2.990490488431599,0,
3.29,path,-0.41428916917299463,2.196069085817218,-4.0,-2.996733856926137,11.179999999999849,
3.29,robot,-0.39347028631153486,2.193118667140324,0,-2.992142081017997,0,
3.295,path,-0.39449619353115484,2.1989392803691077,-4.0,-2.998452174936447,11.199999999999848,
3.295,robot,-0.37369092203690757,2.1960616885957993,0,-2.9938838241334604,0,
3.3000000000000003,path,-0.3746981902993347,2.201774586214889,-4.0,-3.000258938025004,11.219999999999848,
3.3000000000000003,robot,-0.3539063346590663,2.198968431777418,0,-2.9957166988372657,0,
3.305,path,-0.35489497192344044,2.204573232719513,-4.0,-3.0021551997226315,11.239999999999847,
3.305,robot,-0.33411632968982524,2.2018370629289863,0,-2.997641741677567,0,
3.31,path,-0.33508635769327966,2.207333426559721,-4.0,-3.0041420692523326,11.259999999999847,
3.31,robot,-0.31432071982663123,2.2046657253597983,0,-2.999660045760526,0,
3.315,path,-0.3152721741561675,2.2100533505688995,-4.0,-3.0062207126262663,11.279999999999847,
3.315,robot,-0.29451932548873033,2.207452538245602,0,-3.0017727618766226,0,
3.3200000000000003,path,-0.2954522557205541,2.2127311625384793,-4.0,-3.0083923537720043,11.299999999999846,
3.3200000000000003,robot,-0.27471197538485537,2.2101955954078663,0,-3.003981099657028,0,
3.325,path,-0.2756264452616295,2.2153649940027336,-4.0,-3.01065827570398,11.319999999999846,
3.325,robot,-0.25489850711405726,2.2128929640708113,0,-3.006286328776262,0,
3.33,path,-0.2557945945317257,2.217952949031837,-4.0,-3.0130198217638977,11.339999999999845,
3.33,robot,-0.2350787677979937,2.2155426835956566,0,-3.008689780225383,0,
3.335,path,-0.23595656499891904,2.2204931029500403,-4.0,-3.015478396857797,11.359999999999845,
3.335,robot,-0.21525261475383667,2.218142764191604,0,-3.011192847582105,0,
3.34,path,-0.21611222829371912,2.2229835010874623,-4.0,-3.0180354687825233,11.379999999999844,
3.34,robot,-0.19541991620285845,2.2206911856031497,0,-3.0137969883723406,0,
3.345,path,-0.1962614670816869,2.225422157458442,-4.0,-3.0206925695429794,11.399999999999844,
3.345,robot,-0.17558055202401768,2.223185895773494,0,-3.0165037254227705,0,
3.35,path,-0.17640417580343493,2.2278070534399275,-4.0,-3.023451296723451,11.419999999999844,
3.35,robot,-0.15573441455226372,2.2256248094838877,0,-3.0193146482689297,0,
3.355,path,-0.15654026129984655,2.230136136444853,-4.0,-3.026313314913777,11.439999999999843,
3.355,robot,-0.13588140942170784,2.228005806968714,0,-3.022231414619671,0,
3.36,path,-0.13666964381724345,2.2324073185316564,-4.0,-3.0292803571179236,11.459999999999843,
3.36,robot,-0.11602145646250386,2.230326732506603,0,-3.025255751804245,0,
3.365,path,-0.11679225790088088,2.2346184750112257,-4.0,-3.0323542262064285,11.479999999999842,
3.365,robot,-0.09615449065182388,2.2325853929877875,0,-3.0283894582646615,0,
3.37,path,-0.09690805312954343,2.2367674430536675,-4.0,-3.0355367964219795,11.499999999999842,
3.37,robot,-0.07628046311862494,2.2347795564578345,0,-3.031634405102843,0,
3.375,path,-0.07701699542795204,2.238852020214831,-4.0,-3.03883001481739,11.519999999999841,
3.375,robot,-0.05639934221484809,2.2369069506390105,0,-3.0349925375596007,0,
3.38,path,-0.05711906789770094,2.240869963001306,-4.0,-3.0422359027843324,11.539999999999841,
3.38,robot,-0.0365111146473157,2.238965261429505,0,-3.0384658765868404,0,
3.3850000000000002,path,-0.03721427200035121,2.2428189853823017,-4.0,-3.0457565575375822,11.55999999999984,
3.3850000000000002,robot,-0.01661578667929251,2.240952131381964,0,-3.042056520375268,0,
3.39,path,-0.0173026289177709,2.2446967572730108,-4.0,-3.0493941535683566,11.57999999999984,
3.39,robot,0.003286614592282626,2.2428651581630317,0,-3.04576664585147,0,
3.395,path,0.002615819536967212,2.2465009030499177,-4.0,-3.0531509441735114,11.59999999999984,
3.395,robot,0.02319603988872961,2.2447018929946227,0,-3.049598510253253,0,
3.4,path,0.022541009120319533,2.248228999973004,-4.0,-3.0570292628081717,11.61999999999984,
3.4,robot,0.043112416311996346,2.2464598390806474,0,-3.053554452526025,0,
3.4050000000000002,path,0.04247285205200768,2.2498785766671014,-4.0,-3.061031524538711,11.639999999999839,
3.4050000000000002,robot,0.06303564582638635,2.2481364500201364,0,-3.0576368948225094,0,
3.41,path,0.06241123538466553,2.2514471115508234,-4.0,-3.0651602273608,11.659999999999838,
3.41,robot,0.08296560364706039,2.249729128210607,0,-3.061848343866046,0,
3.415,path,0.08235601939008408,2.2529320312679237,-4.0,-3.069417953466523,11.679999999999838,
3.415,robot,0.10290213653214658,2.2512352232449335,0,-3.0661913922631303,0,
3.42,path,0.10230703585383694,2.254330709114666,-4.0,-3.0738073704250706,11.699999999999838,
3.42,robot,0.12284506097330353,2.2526520303057245,0,-3.0706687197290465,0,
3.4250000000000003,path,0.12226408626651164,2.2556404634668783,-4.0,-3.0783312322565717,11.719999999999837,
3.4250000000000003,robot,0.14279416127929595,2.253976788561836,0,-3.0752830942058003,0,
3.43,path,0.1422269399059286,2.256858556211557,-4.0,-3.082992380377549,11.739999999999837,
3.43,robot,0.16274918754698736,2.25520667957234,0,-3.080037372850414,0,
3.435,path,0.16219533183581092,2.257982191190312,-4.0,-3.087793744401644,11.759999999999836,
3.435,robot,0.18270985351456764,2.256338825703877,0,-3.0849345028769175,0,
3.44,path,0.18216896070685307,2.2590085126546384,-4.0,-3.092738342743405,11.779999999999836,
3.44,robot,0.20267583428981087,2.257370288568566,0,-3.089977522198763,0,
3.4450000000000003,path,0.20214748646930314,2.259934603747957,-4.0,-3.0978292830215164,11.799999999999836,
3.4450000000000003,robot,0.2226467639481171,2.2582980674901565,0,-3.095169559867924,0,
3.45,path,0.22213052801635325,2.260757485022296,-4.0,-3.103069762237399,11.819999999999835,
3.45,robot,0.2426222329954962,2.2591190980069173,0,-3.100513836286058,0,
3.455,path,0.24211766078559194,2.2614741129975675,-4.0,-3.108463066705662,11.839999999999835,
3.455,robot,0.2626017856922351,2.2598302504205723,0,-3.1060136631636426,0,
3.46,path,0.26210841369053206,2.262081378752648,-4.0,-3.114012571527131,11.859999999999834,
3.46,robot,0.28258491722201373,2.26042832840483,0,-3.111672443013378,0,
3.465,path,0.28210226668835015,2.262576106609016,-4.0,-3.1197217399118804,11.879999999999834,
3.465,robot,0.3025710707146816,2.2609100676821106,0,-3.1174936684913668,0,
3.47,path,0.302098647625626,2.262955052867066,-4.0,-3.125594121945637,11.899999999999833,
3.47,robot,0.3225596341070386,2.261272134784787,0,-3.1234809211708803,0,
3.475,path,0.3220969290700175,2.263214904639007,-4.0,-3.1316333529342177,11.919999999999833,
3.475,robot,0.34254993683895146,2.2615111259155203,0,-3.1296378698857614,0,
3.48,path,0.3420964251532115,2.2633522787883926,-4.0,-3.137843151287135,11.939999999999833,
3.48,robot,0.36254124638309176,2.2616235659224118,0,-3.135968268603442,0,
3.485,path,0.3620963879091619,2.263363720987179,-4.0,-3.137843151287135,11.959999999999832,
3.485,robot,0.38253361577836903,2.2617358724194405,0,-3.135975244591488,0,
3.49,path,0.38209600383222053,2.2632457049175105,-4.0,-3.144405557523708,11.979999999999832,
